team,name,Min,ExpG,ExpA,Goal,Off,PsOpHfFl,PsAtt,PsOpHfScs,ChncOpnPl,SucflDuels,Touches,DuelLs,Recovery,FlComA3,FlSufM3,Disposs,TchsA3,TouchOpBox,PsCmpA3,display
Forge,Kadell Thomas,13,0.0,0.56,0,0,2,8,6,1,2,16,6,1,0,0,1,11,1,6,Kadell Thomas
Forge,Kadell Thomas,13,0.19,0.58,1,0,1,7,6,1,5,15,1,0,0,0,1,14,6,6,Kadell Thomas
Forge,Kadell Thomas,18,0.07,0.0,0,0,4,11,4,0,3,15,0,2,0,0,0,9,3,3,Kadell Thomas
Forge,Kadell Thomas,16,0.0,0.0,0,0,0,4,2,0,3,13,3,1,0,1,1,8,0,2,Kadell Thomas
Forge,Kadell Thomas,25,0.03,0.0,0,0,1,6,5,0,0,11,3,0,1,0,0,7,0,4,Kadell Thomas
Forge,Kadell Thomas,12,0.0,0.0,0,0,0,2,1,0,4,7,1,1,0,0,0,5,0,1,Kadell Thomas
Forge,Kadell Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kadell Thomas
Forge,Kadell Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kadell Thomas
Forge,Kadell Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kadell Thomas
Forge,Kadell Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kadell Thomas
Forge,Kadell Thomas,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kadell Thomas
Forge,Kadell Thomas,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kadell Thomas
Forge,Marcel Zajac,90,0.29,0.05,0,1,10,37,20,1,9,58,5,11,0,1,2,36,9,15,Marcel Zajac
Forge,Marcel Zajac,57,0.06,0.65,0,1,4,29,14,1,6,49,6,7,0,0,0,20,0,8,Marcel Zajac
Forge,Marcel Zajac,62,0.18,0.63,0,2,2,30,16,2,5,45,3,4,0,0,1,25,5,12,Marcel Zajac
Forge,Marcel Zajac,77,0.69,0.47,0,1,2,17,10,2,4,33,5,3,1,0,2,21,7,7,Marcel Zajac
Forge,Marcel Zajac,90,0.0,0.0,0,0,3,22,13,0,2,33,7,2,1,0,1,18,0,11,Marcel Zajac
Forge,Marcel Zajac,74,0.88,0.0,1,0,2,21,14,0,4,32,5,1,1,0,3,21,5,9,Marcel Zajac
Forge,Marcel Zajac,77,0.58,0.07,0,0,5,17,8,1,2,28,5,3,0,1,2,12,4,3,Marcel Zajac
Forge,Marcel Zajac,90,0.03,0.0,0,0,4,13,5,0,5,28,7,1,1,2,5,18,2,4,Marcel Zajac
Forge,Marcel Zajac,90,0.53,0.0,0,2,1,18,10,0,3,28,8,4,0,0,0,15,8,5,Marcel Zajac
Forge,Marcel Zajac,64,0.32,0.0,0,1,2,12,9,0,2,27,6,4,0,0,5,13,2,6,Marcel Zajac
Forge,Marcel Zajac,69,0.57,0.06,0,0,2,15,10,1,4,26,2,2,0,1,0,13,5,5,Marcel Zajac
Forge,Marcel Zajac,23,0.0,0.31,0,0,1,10,8,2,4,18,2,3,0,0,2,11,0,8,Marcel Zajac
Forge,Marcel Zajac,65,0.55,0.0,0,1,3,7,2,0,3,18,11,1,1,1,3,8,2,1,Marcel Zajac
Forge,Marcel Zajac,32,0.05,0.0,0,0,2,8,4,0,1,15,3,1,0,0,2,10,2,4,Marcel Zajac
Forge,Marcel Zajac,15,0.05,0.0,0,1,1,8,6,0,2,12,2,0,0,0,1,7,1,4,Marcel Zajac
Forge,Marcel Zajac,13,0.1,0.0,0,0,2,7,4,0,1,10,3,0,0,0,1,7,3,4,Marcel Zajac
Forge,Marcel Zajac,18,0.0,0.0,0,0,1,4,3,0,0,7,0,0,0,0,0,5,1,2,Marcel Zajac
Forge,Marcel Zajac,14,0.0,0.58,0,0,0,5,5,1,1,7,1,1,0,0,0,4,1,2,Marcel Zajac
Forge,Marcel Zajac,16,0.07,0.03,0,0,1,2,1,1,2,6,2,0,0,2,0,3,1,1,Marcel Zajac
Forge,Marcel Zajac,23,0.04,0.0,0,0,1,2,1,0,1,6,2,1,0,1,0,3,0,1,Marcel Zajac
Forge,Marcel Zajac,6,0.0,0.0,0,0,0,2,2,0,0,5,2,2,0,0,0,2,0,0,Marcel Zajac
Forge,Marcel Zajac,8,0.0,0.0,0,0,1,3,1,0,0,4,3,0,2,0,0,3,0,1,Marcel Zajac
Forge,Marcel Zajac,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Zajac
Forge,Marcel Zajac,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Zajac
Forge,Marcel Zajac,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Zajac
Forge,Marcel Zajac,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Zajac
Forge,Marcel Zajac,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Zajac
Forge,Marcel Zajac,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcel Zajac
Edmonton,Marcus Velado-Tsegaye,90,0.6,0.0,1,1,6,26,10,0,5,58,7,4,1,2,2,20,2,6,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,65,0.0,0.03,0,0,2,29,12,1,3,44,8,5,0,1,2,18,2,11,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,59,0.07,0.0,0,1,2,12,4,0,3,26,6,4,1,1,1,9,2,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,45,0.05,0.06,0,0,2,16,8,1,1,22,3,0,0,0,2,9,3,4,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,59,0.08,0.0,0,1,3,11,4,0,1,20,7,0,1,0,2,9,4,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,36,0.5,0.0,0,1,1,6,5,0,4,18,2,2,0,0,0,11,1,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,24,0.0,0.0,0,0,1,11,1,0,1,16,1,2,0,0,1,3,0,1,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,22,0.14,0.25,0,1,0,5,2,1,1,13,2,0,1,0,0,9,1,1,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,28,0.07,0.07,0,1,0,5,2,0,4,13,1,1,0,1,0,4,1,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,8,0.07,0.0,0,1,1,5,4,0,1,10,1,0,0,0,1,8,2,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,15,0.0,0.0,0,0,1,5,2,0,1,9,2,1,0,1,1,4,0,1,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,21,0.0,0.0,0,0,0,3,1,0,2,8,2,2,0,0,0,4,0,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,6,0.0,0.0,0,0,2,2,0,0,1,8,5,2,0,0,3,2,0,0,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,5,0.0,0.0,0,0,0,3,2,0,0,5,1,0,0,0,0,4,0,2,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,2,0.0,0.0,0,0,0,1,1,0,1,3,0,0,0,0,0,2,0,1,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Velado-Tsegaye
Edmonton,Marcus Velado-Tsegaye,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Velado-Tsegaye
HFX Wanderers,Tomasz Skublak,90,0.32,0.06,0,3,4,34,18,2,10,57,9,6,0,1,5,22,5,11,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.11,0.26,0,2,5,26,17,4,10,52,11,3,1,3,5,33,7,15,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.19,0.0,0,1,3,16,11,0,19,51,13,3,2,4,2,23,7,6,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.77,0.12,0,2,2,26,14,2,9,47,10,2,0,4,1,18,7,7,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.75,0.07,0,2,10,26,9,2,10,46,8,2,1,3,1,23,8,5,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.24,0.09,0,0,11,31,14,2,8,45,5,1,1,2,2,12,1,7,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.0,0.02,0,0,8,26,12,1,17,44,10,2,0,1,0,11,0,5,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,1.35,0.0,1,0,9,27,7,0,6,43,6,2,1,0,1,17,5,5,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.03,0.14,0,1,6,31,15,2,6,43,6,2,0,1,1,20,4,11,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,84,0.08,0.04,0,0,7,25,12,1,7,36,9,3,3,1,3,19,4,6,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.0,0.0,0,0,3,15,8,0,9,34,4,2,0,1,1,13,1,6,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,90,0.07,0.0,0,1,3,16,6,0,6,33,3,2,0,2,0,8,0,1,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,45,0.21,0.04,0,0,7,17,6,1,7,31,6,2,1,1,3,13,9,4,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,76,0.02,0.0,0,1,8,22,8,0,0,29,7,4,1,0,1,13,1,5,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,64,0.0,0.03,0,0,6,17,7,1,2,29,9,0,4,0,1,12,2,4,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,60,0.0,0.0,0,0,4,14,4,0,6,25,8,1,1,2,3,7,0,1,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,25,0.39,0.61,0,1,4,12,6,1,2,17,2,2,0,0,0,13,3,5,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,12,0.0,0.0,0,0,4,10,3,0,3,12,2,2,0,0,1,5,2,2,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,14,0.0,0.0,0,0,2,4,2,0,1,10,3,2,1,0,0,4,2,1,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,13,0.07,0.0,0,0,0,3,2,0,2,8,1,0,0,1,0,6,3,2,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,6,0.19,0.0,0,2,1,2,1,0,2,6,0,1,0,1,0,4,3,0,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomasz Skublak
HFX Wanderers,Tomasz Skublak,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomasz Skublak
Edmonton,Tomi Ameobi,90,0.06,0.03,0,0,5,44,27,1,4,55,6,1,2,0,1,25,4,15,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.46,0.0,0,0,3,35,18,0,7,54,12,10,0,2,2,21,4,8,Tomi Ameobi
Edmonton,Tomi Ameobi,89,0.0,0.07,0,0,8,37,18,1,3,52,12,2,2,0,2,18,3,9,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.08,0.05,0,1,5,37,19,1,7,52,3,4,0,2,2,22,3,13,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.04,0.06,0,1,8,20,9,1,14,43,12,4,0,2,6,12,2,3,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.08,0.0,0,1,6,29,15,0,12,41,12,7,1,0,2,13,3,6,Tomi Ameobi
Edmonton,Tomi Ameobi,80,0.49,0.0,1,1,3,20,10,0,9,39,10,3,1,1,3,18,4,8,Tomi Ameobi
Edmonton,Tomi Ameobi,89,0.03,0.05,0,1,5,25,9,1,14,37,6,4,0,1,0,12,3,6,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.0,0.36,0,0,6,29,15,4,2,35,8,2,1,1,1,13,1,10,Tomi Ameobi
Edmonton,Tomi Ameobi,71,0.0,0.05,0,0,5,25,15,1,3,34,6,4,1,0,1,11,0,9,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.03,0.49,0,1,7,23,9,2,4,33,10,1,2,1,4,15,4,5,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.13,0.14,0,1,2,17,11,3,4,32,5,1,2,0,1,17,3,8,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.37,0.0,0,2,6,18,8,0,6,32,8,4,2,1,3,18,4,4,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.77,0.05,1,0,6,20,10,1,7,32,8,2,0,2,3,14,3,5,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.09,0.05,0,2,3,20,7,1,5,32,11,7,1,0,1,9,0,2,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.04,0.0,1,0,4,17,4,0,8,28,5,1,1,2,1,4,1,2,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.44,0.07,0,0,3,16,8,2,4,28,12,4,0,0,3,10,2,4,Tomi Ameobi
Edmonton,Tomi Ameobi,65,0.89,0.57,1,0,6,17,7,1,6,27,6,0,2,2,0,13,5,6,Tomi Ameobi
Edmonton,Tomi Ameobi,90,0.09,0.0,0,0,3,15,12,0,4,26,7,0,1,0,2,11,2,6,Tomi Ameobi
Edmonton,Tomi Ameobi,74,0.0,0.06,0,0,1,11,6,0,1,17,4,0,1,0,0,6,2,3,Tomi Ameobi
Edmonton,Tomi Ameobi,45,0.13,0.0,0,1,1,10,7,0,3,17,5,1,3,0,3,11,6,6,Tomi Ameobi
Edmonton,Tomi Ameobi,61,0.0,0.0,0,0,4,9,2,0,5,15,4,0,1,0,1,6,0,0,Tomi Ameobi
Edmonton,Tomi Ameobi,25,0.0,0.02,0,0,2,8,3,1,3,15,2,1,1,1,0,3,0,2,Tomi Ameobi
Edmonton,Tomi Ameobi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Valour,Svyatik Artemenko,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomi Ameobi
Edmonton,Oumar Diouck,90,0.4,0.25,1,0,7,36,17,2,7,55,4,6,0,2,1,24,5,9,Oumar Diouck
Edmonton,Oumar Diouck,80,0.03,0.08,0,1,10,37,17,2,3,55,4,4,0,1,1,21,3,10,Oumar Diouck
Edmonton,Oumar Diouck,90,0.28,0.7,0,1,8,29,11,0,1,53,3,1,1,0,0,27,4,6,Oumar Diouck
Edmonton,Oumar Diouck,90,0.36,0.03,1,0,4,38,15,1,4,52,7,9,1,1,1,15,2,8,Oumar Diouck
Edmonton,Oumar Diouck,85,0.1,0.04,0,2,2,34,18,1,6,50,8,6,1,1,0,17,2,11,Oumar Diouck
Edmonton,Oumar Diouck,90,0.1,0.0,0,1,5,18,9,0,6,48,11,5,1,0,1,19,5,2,Oumar Diouck
Edmonton,Oumar Diouck,90,0.09,0.0,0,1,6,24,8,0,4,46,8,5,1,3,2,17,0,5,Oumar Diouck
Edmonton,Oumar Diouck,90,0.02,0.0,0,1,3,30,14,0,5,44,6,4,1,0,2,14,1,5,Oumar Diouck
Edmonton,Oumar Diouck,75,0.16,0.04,0,2,2,18,8,0,11,44,8,3,1,2,3,10,3,3,Oumar Diouck
Edmonton,Oumar Diouck,90,0.55,0.03,0,1,10,26,14,1,7,43,9,8,2,3,2,22,6,8,Oumar Diouck
Edmonton,Oumar Diouck,90,0.07,0.0,0,1,9,29,17,0,3,43,7,4,1,1,0,25,3,9,Oumar Diouck
Edmonton,Oumar Diouck,88,0.48,0.0,1,0,3,24,12,0,6,42,4,2,1,0,0,13,3,4,Oumar Diouck
Edmonton,Oumar Diouck,90,0.17,0.03,0,2,6,16,6,1,5,40,8,3,2,2,1,25,5,5,Oumar Diouck
Edmonton,Oumar Diouck,90,0.03,0.58,0,1,6,23,13,3,2,39,10,2,1,1,5,21,1,11,Oumar Diouck
Edmonton,Oumar Diouck,90,0.3,0.17,1,0,4,27,15,2,3,38,3,8,0,1,1,12,3,6,Oumar Diouck
Edmonton,Oumar Diouck,84,0.51,0.15,0,1,5,24,13,2,5,37,11,3,0,1,1,16,4,8,Oumar Diouck
Edmonton,Oumar Diouck,90,0.24,0.04,0,1,6,21,9,1,2,36,6,6,4,1,0,18,3,6,Oumar Diouck
Edmonton,Oumar Diouck,45,0.0,0.62,0,0,2,22,15,3,3,34,3,2,1,1,0,22,1,10,Oumar Diouck
Edmonton,Oumar Diouck,57,0.03,0.0,1,0,2,18,6,0,7,30,2,5,0,1,1,11,1,4,Oumar Diouck
Edmonton,Oumar Diouck,67,0.07,0.58,0,1,2,17,7,2,4,30,6,3,1,1,1,13,7,4,Oumar Diouck
Edmonton,Oumar Diouck,89,0.0,0.0,0,0,3,18,8,0,4,29,10,7,2,1,3,9,2,4,Oumar Diouck
Edmonton,Oumar Diouck,32,0.08,0.09,0,0,2,11,6,2,5,22,2,2,0,0,0,14,3,3,Oumar Diouck
Edmonton,Oumar Diouck,25,0.76,0.04,1,0,2,11,6,1,5,20,2,3,1,1,1,11,1,4,Oumar Diouck
Edmonton,Oumar Diouck,45,0.07,0.0,0,0,3,12,6,0,2,20,6,2,0,1,2,12,3,4,Oumar Diouck
Edmonton,Oumar Diouck,79,0.0,0.0,0,0,0,12,5,0,1,18,5,0,3,1,1,2,0,2,Oumar Diouck
Edmonton,Oumar Diouck,45,0.0,0.0,0,0,2,8,5,0,2,15,3,2,2,1,0,11,2,4,Oumar Diouck
Edmonton,Oumar Diouck,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oumar Diouck
Pacific,Terran Campbell,90,0.07,0.06,0,1,3,32,18,1,8,53,14,8,1,0,2,20,1,8,Terran Campbell
Pacific,Terran Campbell,90,0.65,0.46,1,2,7,27,16,1,6,53,14,2,1,0,5,32,8,8,Terran Campbell
Pacific,Terran Campbell,69,0.11,0.03,1,0,4,23,10,1,10,51,7,7,2,1,2,19,3,5,Terran Campbell
Pacific,Terran Campbell,90,0.16,0.07,0,1,9,31,15,2,6,45,12,5,0,0,1,14,3,7,Terran Campbell
Pacific,Terran Campbell,90,0.51,0.11,0,1,3,21,12,2,8,44,7,3,0,1,3,20,3,10,Terran Campbell
Pacific,Terran Campbell,90,0.08,0.28,1,0,3,22,12,4,8,40,11,4,0,0,3,16,3,5,Terran Campbell
Pacific,Terran Campbell,90,0.12,0.07,0,2,2,28,15,1,6,39,4,1,2,2,0,11,3,6,Terran Campbell
Pacific,Terran Campbell,90,0.56,0.5,1,2,2,23,11,2,3,37,9,4,1,1,1,14,4,6,Terran Campbell
Pacific,Terran Campbell,90,0.11,0.04,0,1,4,25,17,1,1,36,8,2,0,0,3,20,2,11,Terran Campbell
Pacific,Terran Campbell,90,0.31,0.12,1,0,2,24,15,1,4,36,9,2,3,0,2,24,3,12,Terran Campbell
Pacific,Terran Campbell,85,0.5,0.07,0,1,5,18,7,1,3,35,10,4,1,0,4,15,6,4,Terran Campbell
Pacific,Terran Campbell,88,0.53,0.09,1,2,3,18,9,2,7,35,4,7,0,0,1,14,2,3,Terran Campbell
Pacific,Terran Campbell,90,0.79,0.0,1,0,6,22,7,0,7,35,6,1,0,0,1,15,2,2,Terran Campbell
Pacific,Terran Campbell,90,0.47,0.0,0,2,3,19,12,0,4,34,6,4,0,1,2,20,5,9,Terran Campbell
Pacific,Terran Campbell,90,0.82,0.13,0,1,4,18,6,3,3,34,9,4,0,0,3,14,2,4,Terran Campbell
Pacific,Terran Campbell,74,0.0,0.0,0,0,3,21,14,0,2,33,5,4,1,0,1,17,0,8,Terran Campbell
Pacific,Terran Campbell,90,0.65,0.18,1,1,3,20,13,3,1,33,7,1,0,0,3,18,5,9,Terran Campbell
Pacific,Terran Campbell,90,1.46,0.0,2,1,5,17,5,0,5,33,10,0,1,1,3,18,2,3,Terran Campbell
Pacific,Terran Campbell,71,0.04,0.49,0,1,5,16,8,1,4,33,7,0,0,1,2,13,3,7,Terran Campbell
Pacific,Terran Campbell,45,0.0,0.0,0,0,8,21,9,0,4,29,2,2,0,0,0,13,1,6,Terran Campbell
Pacific,Terran Campbell,89,0.04,0.0,0,0,6,18,9,0,5,29,8,2,0,1,0,17,2,4,Terran Campbell
Pacific,Terran Campbell,79,0.0,0.0,0,0,2,17,10,0,3,27,8,3,1,0,3,15,3,6,Terran Campbell
Pacific,Terran Campbell,90,0.63,0.03,1,3,2,15,10,1,1,27,10,2,0,0,1,14,7,6,Terran Campbell
Pacific,Terran Campbell,90,0.09,0.0,0,0,8,19,7,0,2,24,2,1,0,0,0,9,1,2,Terran Campbell
Pacific,Terran Campbell,54,0.1,0.0,0,2,2,11,7,0,3,22,2,2,0,2,1,5,0,3,Terran Campbell
Pacific,Terran Campbell,87,0.0,0.0,0,0,3,12,8,0,1,21,5,0,0,0,3,12,1,6,Terran Campbell
Pacific,Terran Campbell,68,0.0,0.14,0,0,4,16,9,2,2,21,5,2,1,0,0,9,1,4,Terran Campbell
Pacific,Terran Campbell,85,0.07,0.05,0,0,3,15,8,1,1,21,5,4,0,0,2,11,1,6,Terran Campbell
Pacific,José Hernández,86,0.22,0.0,1,0,5,25,11,0,10,51,10,7,1,4,2,15,5,4,Jose Hernandez
Pacific,José Hernández,45,0.04,0.63,0,0,5,19,12,2,6,38,11,2,1,0,4,18,1,8,Jose Hernandez
Pacific,José Hernández,90,0.19,0.0,0,0,3,20,7,0,7,38,10,3,2,1,3,18,3,3,Jose Hernandez
Pacific,José Hernández,45,0.0,0.0,0,0,1,19,12,0,4,33,8,1,0,0,2,14,1,8,Jose Hernandez
Pacific,José Hernández,74,0.0,0.09,0,0,1,18,10,1,5,32,6,5,1,0,2,17,0,8,Jose Hernandez
Pacific,José Hernández,60,0.35,0.0,0,2,6,18,7,0,3,32,11,7,1,0,3,17,4,4,Jose Hernandez
Pacific,José Hernández,32,0.3,0.0,0,1,2,7,4,0,6,22,4,1,0,0,3,14,4,4,Jose Hernandez
Pacific,José Hernández,50,0.0,0.0,0,0,2,11,6,0,2,20,6,1,0,0,0,11,0,6,Jose Hernandez
Pacific,José Hernández,28,0.21,0.54,0,0,3,9,4,1,1,18,3,1,1,0,1,10,3,3,Jose Hernandez
Pacific,José Hernández,15,0.12,0.0,0,0,1,7,5,0,3,14,0,1,0,1,0,6,1,1,Jose Hernandez
Pacific,José Hernández,18,0.0,0.0,0,0,1,7,3,0,4,14,3,2,0,1,1,0,0,0,Jose Hernandez
Pacific,José Hernández,12,0.36,0.0,0,1,0,3,2,0,2,12,7,0,1,0,3,6,2,2,Jose Hernandez
Pacific,José Hernández,18,0.0,0.0,0,0,2,6,2,0,1,10,3,2,0,0,1,1,0,1,Jose Hernandez
Pacific,José Hernández,11,0.0,0.0,0,0,0,6,3,0,1,10,2,1,0,0,0,6,0,4,Jose Hernandez
Pacific,José Hernández,24,0.0,0.0,0,0,0,4,2,0,1,9,6,1,1,0,0,4,0,2,Jose Hernandez
Pacific,José Hernández,11,0.0,0.08,0,0,0,2,1,1,2,8,2,1,1,0,0,3,1,0,Jose Hernandez
Pacific,José Hernández,15,0.05,0.0,0,0,0,5,3,0,1,8,1,1,0,0,0,5,3,2,Jose Hernandez
Pacific,José Hernández,5,0.0,0.0,0,0,1,3,0,0,3,7,4,1,0,1,0,3,2,0,Jose Hernandez
Pacific,José Hernández,13,0.0,0.05,0,0,0,3,2,1,0,6,1,1,0,0,0,4,0,2,Jose Hernandez
Pacific,José Hernández,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Hernandez
Pacific,José Hernández,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jose Hernandez
Cavalry,Jordan Brown,90,0.49,0.5,0,1,7,33,15,1,4,51,5,5,0,0,1,26,1,9,Jordan Brown
Cavalry,Jordan Brown,90,0.33,0.03,0,0,4,30,18,1,3,49,9,5,4,0,2,24,6,11,Jordan Brown
Cavalry,Jordan Brown,90,0.24,0.48,0,4,7,27,13,5,3,44,6,4,0,0,1,29,7,9,Jordan Brown
Cavalry,Jordan Brown,90,0.04,0.0,0,1,2,21,9,0,3,36,5,2,1,0,0,13,3,6,Jordan Brown
Cavalry,Jordan Brown,69,0.87,0.05,1,1,4,14,8,0,3,30,5,6,1,0,1,21,6,4,Jordan Brown
Cavalry,Jordan Brown,90,0.16,0.0,1,0,3,13,8,0,5,30,10,5,0,0,0,16,4,4,Jordan Brown
Cavalry,Jordan Brown,66,0.22,0.0,0,1,3,16,9,0,4,29,6,4,0,0,3,22,3,7,Jordan Brown
Cavalry,Jordan Brown,90,0.17,0.0,0,1,2,14,6,0,5,28,11,5,0,0,2,14,3,2,Jordan Brown
